model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Transformer,48,1,TRUE,TRUE,FALSE,18.14407349,20.22092579,2.7312448,3.06116697,4.25958586,4.49676837,0.24130188,0.28674473,0.05762852,0.00075798,0.1072697,0.97075832
Transformer,48,12,TRUE,TRUE,FALSE,18.0361042,28.89607347,2.76393962,3.80415091,4.24689341,5.37550681,0.24817497,0.37143161,0.06701471,-0.43288171,0.10855716,0.96591705
Transformer,48,24,TRUE,TRUE,FALSE,19.29138756,29.08427034,2.9114027,3.89125266,4.39219618,5.39298344,0.26670012,0.3965474,0.0061055,-0.44772654,0.1192163,0.99694532
Transformer,48,96,TRUE,TRUE,FALSE,26.38397598,37.60669966,3.62716794,4.68752604,5.13653326,6.13243016,0.36478952,0.51706436,-0.46844243,-0.93093043,0.19262628,1.21270704
Transformer,48,192,TRUE,TRUE,FALSE,32.39720917,39.5239051,4.15747929,4.87526715,5.69185448,6.28680404,0.44025531,0.55110252,-0.97740392,-1.16902899,0.26593018,1.40621233
Transformer,48,336,TRUE,TRUE,FALSE,36.87952042,43.04915138,4.57134056,5.27952461,6.07285118,6.56118521,0.49556696,0.6310838,-1.35286224,-1.65258717,0.31922054,1.53438032
Transformer,48,720,TRUE,TRUE,FALSE,28.7221508,42.91237467,4.18623114,5.51253481,5.3593049,6.55075375,0.48792502,0.70498371,-1.39581194,-2.34195164,0.28913161,1.51868939
Transformer,72,1,TRUE,TRUE,FALSE,21.23034096,20.1400304,3.0056107,3.09760624,4.60763931,4.48776452,0.26236612,0.29492606,-0.08534328,0.00029018,0.12724029,1.04179811
Transformer,72,12,TRUE,TRUE,FALSE,19.37062645,27.316656,2.86832023,3.69310977,4.40120745,5.22653384,0.25283018,0.3584656,0.01335296,-0.36069459,0.11503097,0.9933393
Transformer,72,24,TRUE,TRUE,FALSE,26.71149063,28.01195628,3.55689764,3.7870956,5.16831589,5.29263226,0.33025202,0.38124208,-0.35544317,-0.40068633,0.17213948,1.16423845
Transformer,72,96,TRUE,TRUE,FALSE,25.56872177,47.12671715,3.52136278,5.45393438,5.05655241,6.86489018,0.34419042,0.62779382,-0.38264358,-1.43128087,0.17655845,1.17624116
Transformer,72,192,TRUE,TRUE,FALSE,36.82186508,40.05382178,4.47220469,4.93344162,6.06810236,6.32880888,0.46724036,0.55679928,-1.17910583,-1.20949563,0.29845887,1.47486639
Transformer,72,336,TRUE,TRUE,FALSE,32.97776413,42.64392916,4.29718256,5.23906672,5.74262714,6.53023194,0.45432469,0.61837525,-1.05855121,-1.64320063,0.26927099,1.43068349
Transformer,72,720,TRUE,TRUE,FALSE,31.49540901,42.61228923,4.42634773,5.48086165,5.61207724,6.52780892,0.51331788,0.69364525,-1.57475745,-2.33827518,0.31205291,1.57173884
Transformer,96,1,TRUE,TRUE,FALSE,21.88426399,20.63223619,3.08424759,3.11823538,4.67806196,4.54227214,0.2700617,0.29184361,-0.10307487,-0.02885935,0.12976182,1.05027378
Transformer,96,12,TRUE,TRUE,FALSE,25.52994347,27.34132565,3.43464684,3.66917578,5.05271626,5.22889335,0.31119388,0.35094364,-0.28501649,-0.36818528,0.1584765,1.13358498
Transformer,96,24,TRUE,TRUE,FALSE,24.46596527,28.65645269,3.39878535,3.86554285,4.94630814,5.35317221,0.31110156,0.39010178,-0.22959489,-0.43958657,0.15308695,1.1088829
Transformer,96,96,TRUE,TRUE,FALSE,30.64255333,47.40337938,3.92256618,5.48407396,5.53557158,6.88501121,0.38352078,0.62879741,-0.62078854,-1.45737267,0.21444356,1.27332568
Transformer,96,192,TRUE,TRUE,FALSE,30.40014267,41.23444692,3.96172047,5.05820508,5.5136323,6.42140537,0.3964268,0.57418435,-0.74395757,-1.28676523,0.22435398,1.32007992
Transformer,96,336,TRUE,TRUE,FALSE,28.59684372,43.01177381,3.96411371,5.28233183,5.34760189,6.55833621,0.42427066,0.62151412,-1.00817513,-1.681904,0.2453711,1.4115808
Transformer,96,720,TRUE,TRUE,FALSE,27.34081459,44.92295854,4.11788607,5.68839683,5.22884464,6.70245914,0.48548543,0.72333162,-1.47014722,-2.54025604,0.28609544,1.53639579
Transformer,120,1,TRUE,TRUE,FALSE,22.55173683,20.63696798,3.14241505,3.13882134,4.74886703,4.54279297,0.27031824,0.29520084,-0.13007895,-0.03412878,0.13254081,1.0630517
Transformer,120,12,TRUE,TRUE,FALSE,20.40241432,27.66947736,2.98540902,3.71019988,4.5169034,5.26017845,0.26948518,0.35480014,-0.08903728,-0.39147149,0.12676406,1.04357696
Transformer,120,24,TRUE,TRUE,FALSE,20.99046135,28.85943391,3.06634736,3.88838934,4.58153486,5.37209772,0.28279427,0.39110718,-0.11695588,-0.45702472,0.13371068,1.05693901
Transformer,120,96,TRUE,TRUE,FALSE,33.99188995,47.46790162,4.21596193,5.50411395,5.83025646,6.88969532,0.41657889,0.62906335,-0.77130062,-1.47317004,0.24215311,1.33126771
Transformer,120,192,TRUE,TRUE,FALSE,32.9981575,43.77434734,4.23197603,5.27314519,5.74440241,6.61621851,0.42916083,0.60337177,-0.84311809,-1.44109625,0.24562836,1.3573674
Transformer,120,336,TRUE,TRUE,FALSE,31.44379044,43.19979929,4.25229025,5.30455039,5.60747623,6.57265542,0.46227735,0.6207642,-1.12833101,-1.70997302,0.27211237,1.45644534
Transformer,120,720,TRUE,TRUE,FALSE,30.3380909,44.02271757,4.34311771,5.60356778,5.50800228,6.63496176,0.50377387,0.7017832,-1.68980787,-2.49003733,0.31010765,1.59890008
Transformer,144,1,TRUE,TRUE,FALSE,20.9423008,20.2534404,3.0169661,3.13248545,4.57627583,4.50038225,0.26650709,0.29627039,-0.10820789,-0.02016195,0.12687178,1.05271459
Transformer,144,12,TRUE,TRUE,FALSE,21.07124138,28.36974531,3.05167818,3.75257345,4.59034204,5.32632569,0.27306423,0.35551191,-0.11070361,-0.43413732,0.1292641,1.05393875
Transformer,144,24,TRUE,TRUE,FALSE,22.46383286,31.18888104,3.22077084,4.13152926,4.73960257,5.58470062,0.29652753,0.42297983,-0.17932504,-0.58273785,0.14147331,1.08607554
Transformer,144,96,TRUE,TRUE,FALSE,29.12861061,36.9779553,3.85660434,4.66928282,5.39709282,6.0809502,0.38488886,0.50359884,-0.65503969,-0.93672523,0.21496475,1.2872833
Transformer,144,192,TRUE,TRUE,FALSE,30.05004501,41.05782635,4.09935665,5.04771195,5.48179197,6.40763813,0.43444991,0.56441163,-0.88057311,-1.30290237,0.24527732,1.3701843
Transformer,144,336,TRUE,TRUE,FALSE,33.83375549,43.81880434,4.39274502,5.36067098,5.816679,6.61957735,0.46921715,0.62405845,-1.20647019,-1.76566885,0.28616765,1.48777211
Transformer,144,720,TRUE,TRUE,FALSE,29.77668571,44.77265539,4.34061766,5.68117229,5.45680189,6.69123721,0.50414282,0.71047259,-1.535972,-2.57061841,0.29954806,1.56498444
